seed,permutation,learned_accuracy,learned_macro_f1,shuffled_accuracy,shuffled_macro_f1
44,6,0.8456140350877193,0.810924856752314,0.8140350877192982,0.7741811678232241
44,7,0.8456140350877193,0.810924856752314,0.8175438596491228,0.7770111490172875
44,8,0.8456140350877193,0.810924856752314,0.8210526315789474,0.7789661094338006
44,9,0.8456140350877193,0.810924856752314,0.8210526315789474,0.7839113939100943
44,10,0.8456140350877193,0.810924856752314,0.8105263157894737,0.7639840305531873
44,11,0.8456140350877193,0.810924856752314,0.8280701754385965,0.791936906046229
44,12,0.8456140350877193,0.810924856752314,0.8035087719298246,0.7624893842140071
44,13,0.8456140350877193,0.810924856752314,0.8035087719298246,0.7531509586310967
44,14,0.8456140350877193,0.810924856752314,0.8070175438596491,0.7703695051970914
44,15,0.8456140350877193,0.810924856752314,0.8385964912280702,0.8028480220611158
44,16,0.8456140350877193,0.810924856752314,0.8070175438596491,0.7636752374512472
44,17,0.8456140350877193,0.810924856752314,0.7964912280701755,0.7485701608170063
44,18,0.8456140350877193,0.810924856752314,0.8070175438596491,0.7739969166566
44,19,0.8456140350877193,0.810924856752314,0.8105263157894737,0.7706158944441821
44,20,0.8456140350877193,0.810924856752314,0.8,0.7625329036120012
44,21,0.8456140350877193,0.810924856752314,0.8315789473684211,0.8027242455387031
44,22,0.8456140350877193,0.810924856752314,0.7929824561403509,0.750367264817799
44,23,0.8456140350877193,0.810924856752314,0.8175438596491228,0.7785809395894252
44,24,0.8456140350877193,0.810924856752314,0.8105263157894737,0.768008823063901
44,25,0.8456140350877193,0.810924856752314,0.8245614035087719,0.7839064213423387
44,26,0.8456140350877193,0.810924856752314,0.8175438596491228,0.7807967534728995
44,27,0.8456140350877193,0.810924856752314,0.7964912280701755,0.758766583845397
44,28,0.8456140350877193,0.810924856752314,0.8280701754385965,0.8001598312003867
44,29,0.8456140350877193,0.810924856752314,0.8210526315789474,0.784230873664117
44,30,0.8456140350877193,0.810924856752314,0.8350877192982457,0.8010804860487128
44,31,0.8456140350877193,0.810924856752314,0.8210526315789474,0.7934511544223013
44,32,0.8456140350877193,0.810924856752314,0.8350877192982457,0.7987259486977742
44,33,0.8456140350877193,0.810924856752314,0.7929824561403509,0.7543085898882125
44,34,0.8456140350877193,0.810924856752314,0.8385964912280702,0.7982833698030815
44,35,0.8456140350877193,0.810924856752314,0.8210526315789474,0.7828171839553602
44,36,0.8456140350877193,0.810924856752314,0.8070175438596491,0.7680837591011912
44,37,0.8456140350877193,0.810924856752314,0.8070175438596491,0.7672214389169394
44,38,0.8456140350877193,0.810924856752314,0.8350877192982457,0.801919908706993
44,39,0.8456140350877193,0.810924856752314,0.8140350877192982,0.7707682265537833
44,40,0.8456140350877193,0.810924856752314,0.8070175438596491,0.7689809499683857
44,41,0.8456140350877193,0.810924856752314,0.7964912280701755,0.7588982850447396
44,42,0.8456140350877193,0.810924856752314,0.8,0.7613337751785454
44,43,0.8456140350877193,0.810924856752314,0.8035087719298246,0.7615532454570615
44,44,0.8456140350877193,0.810924856752314,0.8140350877192982,0.7774107529054988
44,45,0.8456140350877193,0.810924856752314,0.8,0.7528104683437884
44,46,0.8456140350877193,0.810924856752314,0.8070175438596491,0.7718584317156725
44,47,0.8456140350877193,0.810924856752314,0.8350877192982457,0.8056735949450358
44,48,0.8456140350877193,0.810924856752314,0.8070175438596491,0.7640456924517559
44,49,0.8456140350877193,0.810924856752314,0.8,0.7553916374973292
44,50,0.8456140350877193,0.810924856752314,0.8315789473684211,0.7948667152704011
44,51,0.8456140350877193,0.810924856752314,0.7929824561403509,0.7471561263635783
44,52,0.8456140350877193,0.810924856752314,0.8280701754385965,0.7871995427290098
44,53,0.8456140350877193,0.810924856752314,0.8175438596491228,0.7801058435545645
44,54,0.8456140350877193,0.810924856752314,0.8070175438596491,0.763354972318645
44,55,0.8456140350877193,0.810924856752314,0.8,0.7543942699557289
44,56,0.8456140350877193,0.810924856752314,0.8350877192982457,0.807471684191995
